UMLS_CUI,Preferred_Term,MS_flag,FAERS_flag,MPRINT_flag
C5228591,Ayvakit,0,1,0
C3209460,azacitidine Injectable Product,0,1,0
C5402421,azacitidine Oral Tablet,0,1,0
C1948900,AzaSite,0,1,0
C1712038,Azilect,0,1,0
C2698290,azilsartan kamedoxomil,0,1,0
C0886592,azithromycin monohydrate,0,1,0
C0974671,azithromycin 500 MG Injection,0,1,0
C2980942,Azo,0,1,0
C1966103,Azor,0,1,0
C0052820,azosemide,0,1,0
C5540545,Azstarys,0,1,0
C0699547,Azulfidine,0,1,0
C0244580,Accupril,0,1,0
C1243102,acetaminophen Oral Tablet,0,1,0
C2920002,Alsuma,0,1,0
C1124794,amlodipine 10 MG,0,1,0
C1124482,atorvastatin 80 MG,0,1,0
C1245018,baclofen Oral Solution,0,1,0
C0052940,balsalazide,0,1,0
C4765853,Balversa,0,1,0
C5196204,Baqsimi,0,1,0
C4081042,Basaglar,0,1,0
C4324811,Bavencio,0,1,0
C0714209,Bayer Low Dose Aspirin 81 MG Chewable Tablet,0,1,0
C0718838,Bayhep B,0,1,0
C0724511,"BCG, live, Tice strain",0,1,0
C3159553,Bebulin,0,1,0
C5227411,belantamab mafodotin,0,1,0
C1619962,belatacept,0,1,0
C4056524,Belbuca,0,1,0
C5421135,belumosudil mesylate,0,1,0
C3659310,bempedoic acid,0,1,0
C0004975,bendroflumethiazide,0,1,0
C1122245,Benicar,0,1,0
C1330085,Benicar HCT,0,1,0
C0005014,benserazide,0,1,0
C5209980,Beovu,0,1,0
C2698371,bepotastine,0,1,0
C2723110,Bepreve,0,1,0
C2710017,Besivance,0,1,0
C5417757,Besremi,0,1,0
C0005301,betahistine,0,1,0
C0005320,betaxolol,0,1,0
C0718935,Betimol,0,1,0
C1595753,betamethasone 0.00025 MG/MG [Betnovate RD],0,1,0
C1145713,BiCNU,0,1,0
C0314977,Bifidobacterium longum,0,1,0
C1252632,bimatoprost Ophthalmic Solution,0,1,0
C5854187,Bimzelx,0,1,0
C0005578,biperiden,0,1,0
C0304411,biperiden hydrochloride,0,1,0
C0053907,boldenone undecylenate,0,1,0
C3496923,Bosulif,0,1,0
C1831731,bosutinib,0,1,0
C4059107,botulinum neurotoxin A immune FAB2,0,1,0
C4704259,Braftovi,0,1,0
C0353942,bran,0,1,0
C3832905,Breo,0,1,0
C5398046,brexucabtagene autoleucel,0,1,0
C5440683,Breyanzi,0,1,0
C5399348,Breztri,0,1,0
C5816482,Brixadi,0,1,0
C3491331,brodalumab,0,1,0
C0719004,Bromfed DM,0,1,0
C0006220,bromhexine,0,1,0
C0005647,bromhexine hydrochloride,0,1,0
C0006223,bromine,0,1,0
C0006230,bromocriptine,0,1,0
C5440673,Bronchitol,0,1,0
C5211085,Brukinsa,0,1,0
C4301607,burosumab,0,1,0
C1258433,butamirate citrate,0,1,0
C0006491,butorphanol,0,1,0
C0006519,butylscopolamine bromide,0,1,0
C3257792,Bydureon,0,1,0
C1636686,Byetta,0,1,0
C0006051,botulinum toxin type B,0,1,0
C2830183,cabazitaxel,0,1,0
C1330119,Caduet,0,1,0
C0719078,Caladryl,0,1,0
C0700935,Calan,0,1,0
C1657077,calcium gluconate monohydrate,0,1,0
C0137904,polystyrene sulfonate,0,1,0
C2726437,calcium pyruvate,0,1,0
C2702462,Caldolor,0,1,0
C4530089,Calquence,0,1,0
C0719118,Caltrate,0,1,0
C5671955,Camzyos,0,1,0
C1121991,cangrelor,0,1,0
C2722030,Canis lupus familiaris skin extract,0,1,0
C3695947,Cannabis sativa subsp. flowering top extract,0,1,0
C4682387,capivasertib,0,1,0
C3162407,Caprelsa,0,1,0
C0262964,capreomycin,0,1,0
C0006979,carbenoxolone,0,1,0
C0006987,Carbocaine,0,1,0
C0007012,carbon dioxide,0,1,0
C0007047,carboprost,0,1,0
C0007068,carboxymethylcellulose,0,1,0
C0524711,Cardioxane,0,1,0
C1170131,Carimune,0,1,0
C4058574,cariprazine hydrochloride,0,1,0
C0054827,carprofen,0,1,0
C0007299,carteolol,0,1,0
C5577049,Carvykti,0,1,0
C0591237,Casodex,0,1,0
C0687700,CCNU,0,1,0
C5226860,cedazuridine,0,1,0
C0699181,CeeNU,0,1,0
C0054995,cefamandole nafate,0,1,0
C0245519,cefditoren pivoxil,0,1,0
C0007550,cefmetazole,0,1,0
C0062986,cefpirome,0,1,0
C0771341,cefpirome sulfate,0,1,0
C0055011,cefpodoxime,0,1,0
C0007738,cefradine,0,1,0
C0007738,cephradine,0,1,0
C2001521,ceftaroline,0,1,0
C0719197,Ceftin,0,1,0
C5563936,celecoxib / tramadol,0,1,0
C0591242,Celectol,0,1,0
C0729224,Celontin,0,1,0
C4724806,cemiplimab,0,1,0
C0007735,cephalothin,0,1,0
C0528023,cerivastatin,0,1,0
C0055141,Cetacaine,0,1,0
C1127224,cetirizine 10 MG/ML,0,1,0
C2911898,Cetiri-D (cetirizine dihydrochloride 5 MG / pseudoephedrine hydrochloride 120 MG) 12 HR Extended Release Oral Tablet,0,1,0
C0209366,cetrorelix,0,1,0
C0939290,Cetrotide,0,1,0
C0995188,cetuximab,0,1,0
C1712042,Chantix,0,1,0
C2918580,Cheratussin,0,1,0
C0875986,Chirocaine,0,1,0
C0008163,chlorambucil,0,1,0
C0109354,chloramphenicol sodium succinate,0,1,0
C0008188,chlordiazepoxide,0,1,0
C0008241,chloroguanide,0,1,0
C0008241,proguanil,0,1,0
C0591251,Chloromycetin,0,1,0
C0055443,chloroprocaine,0,1,0
C0055445,chloropyramine,0,1,0
C0700447,chloroquine sulfate,0,1,0
C0937609,choriogonadotropin alfa,0,1,0
C5573972,Cibinqo,0,1,0
C2699210,cidofovir anhydrous,0,1,0
C5432263,cilgavimab,0,1,0
C4727630,ciltacabtagene autoleucel,0,1,0
C1101146,Clarinex,0,1,0
C2726892,Claris,0,1,0
C1245582,clarithromycin Extended Release Oral Tablet,0,1,0
C0110038,clavulanate,0,1,0
C0055860,clavulanic acid,0,1,0
C2724955,ClearLax,0,1,0
C0008929,clemastine,0,1,0
C0008932,clenbuterol,0,1,0
C4535082,Clenpiq,0,1,0
C1105819,Climara,0,1,0
C1126116,clindamycin 300 MG,0,1,0
C2345299,Clinimix 2.75/5,0,1,0
C1245600,clobazam Oral Capsule,0,1,0
C0008994,clodronate disodium,0,1,0
C0008221,clomethiazole,0,1,0
C4276337,clonidine Transdermal System,0,1,0
C0008174,clorazepate,0,1,0
C0770393,clorazepic acid,0,1,0
C0009071,clotiapine,0,1,0
C0009071,clothiapine,0,1,0
C1252381,clotrimazole Oral Tablet,0,1,0
C0037496,cloxacillin sodium,0,1,0
C1269927,coagulation factor IX (recombinant human) 1 UNT Injection,0,1,0
C0056039,cobamamide,0,1,0
C5964153,Cobenfy,0,1,0
C0591275,Cogentin,0,1,0
C0541155,colesevelam,0,1,0
C2345900,Colgate,0,1,0
C5816487,Columvi,0,1,0
C0702081,Colyte,0,1,0
C3528744,Cometriq,0,1,0
C2978286,Comfort Shield,0,1,0
C0876730,Comtan,0,1,0
C0700937,Condylox,0,1,0
C3252139,Contrave,0,1,0
C0719506,Cordran,0,1,0
C2979809,Corifact,0,1,0
C0699389,Cortef,0,1,0
C0719542,Cosopt,0,1,0
C4489867,Cotempla,0,1,0
C3153353,Cough Out,0,1,0
C5971195,Crenessity,0,1,0
C4018477,Cresemba,0,1,0
C2948667,Crest,0,1,0
C0701105,Crixivan,0,1,0
C4524703,crizanlizumab,0,1,0
C3204571,crizotinib Oral Capsule,0,1,0
C5136861,Cutaquig,0,1,0
C0378626,Cutivate,0,1,0
C2926697,Cuvposa,0,1,0
C1880207,cyclophosphamide anhydrous,0,1,0
C0591311,Cyklokapron,0,1,0
C0010621,cyproterone,0,1,0
C0056855,cyproterone acetate,0,1,0
C3819069,Cyramza,0,1,0
C5402460,Cystadrops,0,1,0
C0010654,cysteine,0,1,0
C0010826,Cytomel,0,1,0
C4731902,caffeine citrate Oral Solution,0,1,0
C0699669,Canesten,0,1,0
C1100584,ceftobiprole,0,1,0
C0525944,Cerebyx,0,1,0
C0356262,Ciproxin 500 MG Oral Tablet,0,1,0
C1245573,citalopram Oral Tablet,0,1,0
C4476385,CLAVAMOX 100 MG / 25 MG Chewable Tablet,0,1,0
C0165414,Clopixol Acuphase,0,1,0
C2348066,dabigatran,0,1,0
C1571583,dabigatran etexilate,0,1,0
C3892852,daclatasvir dihydrochloride,0,1,0
C1712036,Dacogen,0,1,0
C2987430,dacomitinib,0,1,0
C4046850,Daklinza,0,1,0
C0591322,Daktarin,0,1,0
C2980159,Daliresp,0,1,0
C0206461,dalteparin,0,1,0
C3832636,Dalvance,0,1,0
C5139702,danicopan,0,1,0
C0010975,Dantrium,0,1,0
C5432455,Danyelza,0,1,0
C4519188,daprodustat,0,1,0
C5383401,Darzalex Faspro,0,1,0
C5978514,Datroway,0,1,0
C4741346,Daurismo,0,1,0
C1691676,Daytrana,0,1,0
C4048943,deferoxamine mesylate 500 MG Injection,0,1,0
C1455035,degarelix,0,1,0
C2718533,degarelix acetate,0,1,0
C5447557,delandistrogene moxeparvovec,0,1,0
C0288165,delavirdine,0,1,0
C0011218,Delsym,0,1,0
C0935966,Demerol,0,1,0
C0591337,Demser,0,1,0
C0719750,Depacon,0,1,0
C0677882,DepoCyt,0,1,0
C1700191,DermaPhor,0,1,0
C0719781,Dermol HC,0,1,0
C0731514,Dermovate,0,1,0
C0719795,Desowen,0,1,0
C3709436,desvenlafaxine fumarate monohydrate,0,1,0
C0701914,Desyrel,0,1,0
C1245769,dexamethasone Oral Solution,0,1,0
C0701253,Dexasone,0,1,0
C0591355,Dexedrine,0,1,0
C2609580,Dexilant,0,1,0
C1169997,dexmethylphenidate,0,1,0
C2740634,dexmethylphenidate hydrochloride 10 MG,0,1,0
C0086140,dextran,0,1,0
C0887411,dextromethorphan hydrochloride,0,1,0
C0773367,dextrose 10 % Injection,0,1,0
C0017734,dextrose monohydrate,0,1,0
C0591362,Diamox,0,1,0
C1252241,diazepam Rectal Gel,0,1,0
C5449138,diclofenac sodium Topical Solution,0,1,0
C1591297,dideoxyinosine 0.847 MG/ML Oral Solution,0,1,0
C0593946,Differin,0,1,0
C3162854,Dificid,0,1,0
C0057994,diflucortolone valerate,0,1,0
C1330202,DigiFab,0,1,0
C0770121,Digitalis leaf extract,0,1,0
C3265713,Digox,0,1,0
C0012271,dihydralazine,0,1,0
C1601858,Dilt,0,1,0
C0719963,Diprosone,0,1,0
C0012586,dipyrone,0,1,0
C0012702,disopyramide,0,1,0
C0012757,distigmine,0,1,0
C0591395,Ditropan,0,1,0
C0719974,Diuril,0,1,0
C3153524,divalproex sodium 500 MG,0,1,0
C0700450,dobutamine hydrochloride,0,1,0
C2348308,doconexent,0,1,0
C0065818,dolasetron mesylate,0,1,0
C0771334,domperidone maleate,0,1,0
C0282151,dopamine hydrochloride,0,1,0
C4694261,Doptelet,0,1,0
C5242455,dostarlimab,0,1,0
C0013065,dosulepin,0,1,0
C0720029,Dovonex,0,1,0
C5242298,doxorubicin Injection [Doxil],0,1,0
C4719767,doxycycline hyclate Delayed Release Oral Tablet,0,1,0
C0700451,doxycycline monohydrate,0,1,0
C0591410,Dramamine,0,1,0
C0013136,droperidol,0,1,0
C4758732,DTap-IPV-Hib-HepB 0.5 ML Injection,0,1,0
C3692336,Duavee,0,1,0
C0939692,DuoNeb,0,1,0
C3872091,Duopa,0,1,0
C0591418,Duphalac,0,1,0
C2356029,Durezol,0,1,0
C5243127,Durysta,0,1,0
C4079854,duvelisib,0,1,0
C5911040,Duvyzat,0,1,0
C4058335,Dyanavel,0,1,0
C0731501,Dalacin T,0,1,0
C0699274,Ecotrin,0,1,0
C3264880,Edarbyclor,0,1,0
C3272851,edoxaban tosylate,0,1,0
C2718746,Effient,0,1,0
C0002260,eflornithine,0,1,0
C0087119,Elavil,0,1,0
C0591439,Eldisine,0,1,0
C5827884,Elevidys,0,1,0
C5419314,elivaldogene autotemcel,0,1,0
C2927379,Ella,0,1,0
C1832049,elotuzumab,0,1,0
C5834362,Elrexfio,0,1,0
C0699262,Elspar,0,1,0
C4746088,Elzonris,0,1,0
C2719312,Embeda,0,1,0
C0064263,emedastine,0,1,0
C0059079,EMLA,0,1,0
C4060058,Empliciti,0,1,0
C4081223,Emverm,0,1,0
C0014027,enalaprilat,0,1,0
C4079208,encorafenib,0,1,0
C4490720,Endari,0,1,0
C0014277,enflurane,0,1,0
C4519740,enfortumab vedotin,0,1,0
C5573971,Enjaymo,0,1,0
C1577185,entecavir Oral Tablet,0,1,0
C3496793,enzalutamide,0,1,0
C0304425,ephedrine hydrochloride,0,1,0
C0304426,ephedrine sulfate,0,1,0
C0078442,epinastine,0,1,0
C5814764,Epkinly,0,1,0
C0357131,epoetin beta,0,1,0
C0376539,Eprex,0,1,0
C0059492,Equagesic,0,1,0
C4045520,eravacycline,0,1,0
C1173436,Erbitux,0,1,0
C0014704,ergonovine,0,1,0
C0014710,ergotamine,0,1,0
C2350866,eribulin,0,1,0
C2608038,eribulin mesylate,0,1,0
C3265872,Erivedge,0,1,0
C4551002,Erleada,0,1,0
C1135135,erlotinib,0,1,0
C4079805,ertugliflozin,0,1,0
C0700669,EryPed,0,1,0
C0014809,erythromycin estolate,0,1,0
C0700694,Esidrix,0,1,0
C2725260,eslicarbazepine,0,1,0
C0700606,esmolol hydrochloride,0,1,0
C0699352,Estrace,0,1,0
C0014921,estramustine,0,1,0
C0591465,Estring,0,1,0
C1236622,estradiol Injectable Solution [Delestrogen],0,1,0
C0014939,estrogens,0,1,0
C0014968,etamsylate,0,1,0
C0014968,ethamsylate,0,1,0
C3713906,etelcalcetide,0,1,0
C5421804,etesevimab,0,1,0
C0059699,ethanolamine oleate,0,1,0
C0059703,ethaverine,0,1,0
C0059772,ethyl loflazepate,0,1,0
C0591467,Ethyol,0,1,0
C0086268,etidronate,0,1,0
C0015121,etidronic acid,0,1,0
C0972314,etoricoxib,0,1,0
C0015137,etretinate,0,1,0
C0163069,Eucalyptus oil,0,1,0
C3883382,Evekeo,0,1,0
C4765894,Evenity,0,1,0
C3195090,Evicel,0,1,0
C0720318,Evista,0,1,0
C1968155,Evithrom,0,1,0
C4224874,Evomela,0,1,0
C0876027,Evoxac,0,1,0
C5551348,EVUSHELD (cilgavimab and tixagevimab injection) (EUA),0,1,0
C3819096,Evzio,0,1,0
C2746500,Exalgo,0,1,0
C4046848,Exidine,0,1,0
C3247216,Exparel,0,1,0
C3248025,Eylea,0,1,0
C0014911,Estracyt,0,1,0
C0015506,factor VIII,0,1,0
C5222084,fam-trastuzumab deruxtecan-nxki,0,1,0
C2701270,Fanapt,0,1,0
C0060061,Fansidar,0,1,0
C3892978,Farydak,0,1,0
C0701491,Faslodex,0,1,0
C0701348,Femara,0,1,0
C1330276,Femring,0,1,0
C0015843,fenspiride,0,1,0
C1714006,fentanyl hydrochloride,0,1,0
C1815322,Fentora,0,1,0
C5441763,ferric citrate anhydrous,0,1,0
C0060236,ferric hydroxide,0,1,0
C5222063,Fetroja,0,1,0
C3663527,Fetzima,0,1,0
C0720427,Feverall,0,1,0
C4547455,fezolinetant,0,1,0
C0720432,FiberCon,0,1,0
C4087026,Firdapse,0,1,0
C2718527,Firmagon,0,1,0
C4555413,Firvanq,0,1,0
C0720447,Flarex,0,1,0
C0016225,flavoxate,0,1,0
C5573977,Fleqsuvy,0,1,0
C1698072,Flexbumin,0,1,0
C0662903,Flomax,0,1,0
C0286677,Flonase,0,1,0
C1631198,Florastor,0,1,0
C0060486,Florinef,0,1,0
C0060477,flubendazole,0,1,0
C0117899,fluindione,0,1,0
C4026361,"FluMist Quadrivalent, 2015-2016 Formula Nasal Spray",0,1,0
C0016367,flupentixol,0,1,0
C0085228,fluvoxamine,0,1,0
C1170283,Focalin,0,1,0
C2722870,Folotyn,0,1,0
C1098510,fondaparinux,0,1,0
C0306242,Forane,0,1,0
C0700859,Fortaz,0,1,0
C1176315,fosamprenavir,0,1,0
C2349941,fosaprepitant,0,1,0
C4762533,fosfructose,0,1,0
C1174767,Fosrenol,0,1,0
C0770899,framycetin sulfate,0,1,0
C3640966,fruquintinib,0,1,0
C5873681,Fruzaqla,0,1,0
C4703819,Fulphila,0,1,0
C0060819,fumagillin,0,1,0
C0812405,Fungizone,0,1,0
C1153762,gabapentin 400 MG,0,1,0
C2954264,Gablofen,0,1,0
C0291216,gadobutrol,0,1,0
C0118538,gadoterate meglumine,0,1,0
C0060930,gadoteridol,0,1,0
C4719737,Galafold,0,1,0
C0016967,galantamine,0,1,0
C4694273,galcanezumab,0,1,0
C2916932,Gammaplex,0,1,0
C3864947,Gardasil 9,0,1,0
C2710680,Gavilyte-G,0,1,0
C3692838,Gazyva,0,1,0
C1564625,Gebauer's Ethyl Chloride,0,1,0
C2609648,Gelnique,0,1,0
C5433067,Gemtesa,0,1,0
C0338133,Gemzar,0,1,0
C0876043,Gengraf,0,1,0
C0720651,GenTeal,0,1,0
C1879772,Gilotrif,0,1,0
C2920217,Glassia,0,1,0
C3848667,Gleostine,0,1,0
C5418242,glofitamab,0,1,0
C0007072,glucarpidase,0,1,0
C2725379,Glynase,0,1,0
C3883367,Glyxambi,0,1,0
C0061795,Golytely,0,1,0
C0023610,gonadorelin,0,1,0
C0701918,gonadorelin acetate,0,1,0
C4541834,Goprelto,0,1,0
C0120107,goserelin,0,1,0
C3692823,Granix,0,1,0
C3819095,Grastek,0,1,0
C0700852,Gris-PEG,0,1,0
C1246403,griseofulvin Oral Capsule,0,1,0
C2721779,guafacine hydrochloride,0,1,0
C1126439,guanfacine 1 MG,0,1,0
C1125204,guanfacine 2 MG,0,1,0
C1153760,gabapentin 100 MG,0,1,0
C4489851,Haegarda,0,1,0
C0121772,Haemophilus influenzae type b,0,1,0
C2961780,Halaven,0,1,0
C0018549,halothane,0,1,0
C3249359,Hecoria,0,1,0
C0766026,helicidine,0,1,0
C0121295,Hemabate,0,1,0
C0740130,Hemofil,0,1,0
C0162335,hemp,0,1,0
C0982192,"heparin sodium, porcine",0,1,0
C1144059,Hepsera,0,1,0
C3817353,Hetlioz,0,1,0
C0813200,hexoprenaline sulfate,0,1,0
C0728728,Hibiclens,0,1,0
C0019588,histamine,0,1,0
C0678123,Hivid,0,1,0
C0440459,honey bee venom,0,1,0
C3255842,Houttuynia cordata flowering top extract,0,1,0
C5827877,Hulio,0,1,0
C1630711,Human Albumin Grifols,0,1,0
C3225384,Humate-P Injectable Product,0,1,0
C0700915,Hycamtin,0,1,0
C0591617,Hydrea,0,1,0
C0699396,Hydrocortone,0,1,0
C0700698,HydroDIURIL,0,1,0
C0770947,potassium hydroxyquinoline sulfate,0,1,0
C1700143,Hyperhep B,0,1,0
C0591625,Hypnovel,0,1,0
C0379199,ibandronate,0,1,0
C0379200,ibandronic acid,0,1,0
C0877880,ibritumomab tiuxetan,0,1,0
C0986664,ibuprofen 200 MG,0,1,0
C3885063,idarucizumab,0,1,0
C2698692,idelalisib,0,1,0
C4694687,Ilumya,0,1,0
C5917122,Imdelltra,0,1,0
C5422689,imdevimab,0,1,0
C4473954,Imfinzi,0,1,0
C0020923,imidazole,0,1,0
C0721044,Imitrex,0,1,0
C5706051,Imjudo,0,1,0
C0085297,"immunoglobulins, intravenous",0,1,0
C0123429,Impavido,0,1,0
C4519594,inebilizumab,0,1,0
C3254591,infigratinib,0,1,0
C4238109,Inflectra,0,1,0
C5816481,Inpefa,0,1,0
C5390925,Inqovi,0,1,0
C5196213,Inrebic,0,1,0
C0950902,Integrilin,0,1,0
C0015980,interferon beta natural,0,1,0
C0991576,Intrathecal Suspension,0,1,0
C0991514,Intravenous Solution,0,1,0
C0751600,Intron A,0,1,0
C3848671,Invokamet,0,1,0
C0524959,iobenguane I-131,0,1,0
C0296806,iobitridol,0,1,0
C0991801,calcium iodized,0,1,0
C3848571,bromide ion,0,1,0
C0591654,Iopidine,0,1,0
C0063817,iopromide,0,1,0
C0063828,ioversol,0,1,0
C5455570,ipratropium bromide Inhalation Solution,0,1,0
C1244518,ipratropium Nasal Spray,0,1,0
C4330502,isatuximab,0,1,0
C1694794,IsonaRif,0,1,0
C0986958,isoniazid 100 MG,0,1,0
C0124168,isopropyl acetate,0,1,0
C0282210,isoproterenol hydrochloride,0,1,0
C0306493,Isopto Homatropine,0,1,0
C2724613,Istodax,0,1,0
C0701454,Isuprel,0,1,0
C4682397,ivosidenib,0,1,0
C3273711,ixazomib,0,1,0
C2826354,ixazomib citrate,0,1,0
C1127612,imatinib 100 MG,0,1,0
C3154701,Incivek,0,1,0
C1722260,indacaterol,0,1,0
C0591640,Indocid,0,1,0
C0702997,"interferon alpha-n3 5,000,000 UNT/ML Injectable Solution",0,1,0
C4018471,isavuconazonium,0,1,0
C2682869,Japanese encephalitis vaccine 6 MCG in 0.5 ML Prefilled Syringe,0,1,0
C1579318,"Japanese encephalitis virus vaccine, inactivated",0,1,0
C5450096,Jemperli,0,1,0
C3267701,Jentadueto,0,1,0
C2927159,Jevtana,0,1,0
C4723224,Jivi,0,1,0
C5136855,Jornay,0,1,0
C0064165,josamycin propionate,0,1,0
C0022419,josamycin,0,1,0
C3832836,Jublia,0,1,0
C0708078,Junior Strength Advil 100 MG Oral Tablet,0,1,0
C3530501,Juxtapid,0,1,0
C5874378,Jylamvo,0,1,0
C3537584,KADCYLA,0,1,0
C5187555,Kanjinti,0,1,0
C2939730,Kapvay,0,1,0
C0124498,Kayexalate,0,1,0
C3537742,Kazano,0,1,0
C0700517,Keflex,0,1,0
C0022550,Kemadrin,0,1,0
C1589890,Kepivance,0,1,0
C5540546,Kerendia,0,1,0
C0678122,Kerlone,0,1,0
C3834218,Kerydin,0,1,0
C0064325,ketoprofen lysine,0,1,0
C4046842,Keveyis,0,1,0
C4476350,Kevzara,0,1,0
C2346247,Kinrix,0,1,0
C4057564,Koate,0,1,0
C3538418,Kombiglyze,0,1,0
C5553426,Korsuva,0,1,0
C5770855,Krazati,0,1,0
C2948183,Krystexxa,0,1,0
C4020111,Kybella,0,1,0
C3535811,Kynamro,0,1,0
C3475268,Kyprolis,0,1,0
C0125176,Lacrisert,0,1,0
C2929609,lactase / Lactobacillus acidophilus,0,1,0
C0987074,lamotrigine 5 MG,0,1,0
C0987073,lamotrigine 25 MG,0,1,0
C0700047,Lamprene,0,1,0
C4505508,lanadelumab,0,1,0
C1506770,lapatinib,0,1,0
C0699989,Lariam,0,1,0
C2930103,Lastacaft,0,1,0
C0026651,latamoxef,0,1,0
C0026651,moxalactam,0,1,0
C5941839,Lazcluze,0,1,0
C2981360,lebrikizumab,0,1,0
C5911037,Lenmeldy,0,1,0
C0218640,lenograstim,0,1,0
C4018332,Lenvima,0,1,0
C0299583,leptin,0,1,0
C5770908,Leqembi,0,1,0
C1252991,levalbuterol Inhalation Solution,0,1,0
C0023554,levallorphan,0,1,0
C1248704,levetiracetam Oral Tablet,0,1,0
C0873118,levobupivacaine,0,1,0
C0873119,levobupivacaine hydrochloride,0,1,0
C0125654,levodropropizine,0,1,0
C2721771,levoleucovorin,0,1,0
C1881372,levoleucovorin calcium,0,1,0
C2315497,levoleucovorin calcium pentahydrate,0,1,0
C0607673,levomepromazine maleate,0,1,0
C3541367,levomilnacipran,0,1,0
C0733815,Levophed,0,1,0
C0721347,Levsin,0,1,0
C4731533,Libtayo,0,1,0
C0317603,Limosilactobacillus fermentum,0,1,0
C0023726,lincomycin,0,1,0
C3496839,Linzess,0,1,0
C0041014,liothyronine,0,1,0
C0700760,Lipanthyl,0,1,0
C3640212,lipegfilgrastim,0,1,0
C3643634,Liptruzet,0,1,0
C1873633,lisdexamfetamine,0,1,0
C0065081,Listerine,0,1,0
C5827879,Litfulo,0,1,0
C5941837,Livdelzi,0,1,0
C5560817,Livtencity,0,1,0
C4694977,Lokelma,0,1,0
C4283639,Lomaira,0,1,0
C2827241,lomitapide,0,1,0
C2827242,lomitapide mesylate,0,1,0
C0065164,Lomotil,0,1,0
C4053554,Lonsurf,0,1,0
C0700003,Lopid,0,1,0
C0987270,loratadine 10 MG,0,1,0
C0553262,Lortab,0,1,0
C0721435,Lotemax,0,1,0
C1249246,loteprednol etabonate Ophthalmic Suspension,0,1,0
C0721436,Lotensin,0,1,0
C0873155,loxoprofen sodium dihydrate,0,1,0
C0024080,Ludiomil,0,1,0
C0705690,Lugol's strong iodine 5 % / 10 % Topical Solution,0,1,0
C5454954,Lumakras,0,1,0
C4550793,Lumify,0,1,0
C5814558,Lumryz,0,1,0
C5770391,Lunsumio,0,1,0
C3651593,Lupaneta Pack 11.25 MG 3-Month,0,1,0
C0721466,Lustra,0,1,0
C0024170,lutetium,0,1,0
C0086307,Luvox,0,1,0
C2756957,"lymphocyte immune globulin, anti-thymocyte globulin, equine",0,1,0
C0702007,Lysodren,0,1,0
C5778301,Lytgobi,0,1,0
C5390917,Lyumjev,0,1,0
C2365445,levetiracetam Extended Release Oral Tablet,0,1,0
C0721346,Levoxyl,0,1,0
C1127473,linezolid 600 MG,0,1,0
C0700187,Macrodantin,0,1,0
C0065502,Madopar,0,1,0
C0543448,magnesium aspartate,0,1,0
C0085845,aspartate,0,1,0
C0024658,maltose,0,1,0
C5418449,maralixibat chloride,0,1,0
C2945665,Marcaine,0,1,0
C3538404,Marcaine with Epinephrine,0,1,0
C4053695,margetuximab,0,1,0
C1883536,Marqibo,0,1,0
C4519577,Mavyret,0,1,0
C0284915,Maxipime,0,1,0
C0526091,Maxitrol,0,1,0
C4764790,Mayzent,0,1,0
C5673963,"measles virus vaccine live, attenuated Schwarz strain",0,1,0
C0065832,mebeverine,0,1,0
C0025039,meclizine,0,1,0
C0751253,Mectizan,0,1,0
C1622654,Medicone,0,1,0
C0025147,medroxyprogesterone,0,1,0
C0025153,mefloquine,0,1,0
C0700004,Megace,0,1,0
C0025175,megestrol,0,1,0
C0025179,meglumine,0,1,0
C2946438,Meijer,0,1,0
C4704274,Mektovi,0,1,0
C4082833,menotropins 75 UNT Injection,0,1,0
C0025376,meperidine,0,1,0
C0721675,Mephyton,0,1,0
C0700542,mepivacaine hydrochloride,0,1,0
C4534650,Mepsevii,0,1,0
C0065972,mequitazine,0,1,0
C0987634,mercaptopurine 50 MG,0,1,0
C1881785,mercaptopurine anhydrous,0,1,0
C1881787,meropenem anhydrous,0,1,0
C1563860,Metadate,0,1,0
C0025575,metaraminol,0,1,0
C0066107,methenolone enanthate,0,1,0
C0025668,methohexital,0,1,0
C1246896,methotrexate Oral Tablet,0,1,0
C0025688,methoxyflurane,0,1,0
C4049990,methylephedrine,0,1,0
C0876085,Methylin,0,1,0
C2979604,methylphenidate hydrochloride 36 MG,0,1,0
C2979594,methylphenidate hydrochloride 18 MG,0,1,0
C2979613,methylphenidate hydrochloride 54 MG,0,1,0
C4730898,methylphenidate hydrochloride Extended Release Suspension,0,1,0
C0025132,metildigoxin,0,1,0
C0728780,Mevacor,0,1,0
C0282242,mezlocillin sodium,0,1,0
C0066503,mica,0,1,0
C5814838,Miebo,0,1,0
C0795367,milk of magnesia 8 % Oral Suspension,0,1,0
C0731108,Minims Proxymetacaine hydrochloride,0,1,0
C0242447,Minipress,0,1,0
C0591806,Minocin,0,1,0
C0026187,minocycline,0,1,0
C1123407,minocycline 50 MG,0,1,0
C1996332,Mircera,0,1,0
C5139904,mirikizumab,0,1,0
C3666439,Mirvaso,0,1,0
C0591813,Mivacron,0,1,0
C0066621,mivacurium,0,1,0
C0128603,mivacurium chloride,0,1,0
C0592680,Mobic,0,1,0
C2987603,mogamulizumab,0,1,0
C0218633,molgramostim,0,1,0
C0026402,molybdenum,0,1,0
C2744845,momelotinib,0,1,0
C5837128,mometasone furoate Nasal Spray,0,1,0
C0376176,Monoclate,0,1,0
C5233990,Monoferric,0,1,0
